lat,lon,lang
56.16356072,-3.14471512,en
40.03882188,-75.10359625,en
37.9553684,-1.1506036,es
-7.823031,110.3741153,id
26.2007799,50.5309411,ar
-3.05537929,-60.01774478,nl
4.6719554,-74.0583778,es
18.4318766,-66.4885992,es
42.34315692,-71.06889624,en
51.6693794,-3.2452145,en
39.42850846,-0.35937451,es
40.0765052,-82.4070307,en
-32.9208387,-60.6951339,es
-29.4644568,-51.8238511,pt
10.9284556,-74.8159186,es
38.90531326,-77.02952442,en
38.46051689,27.12450767,tr
5.3128423,103.1243003,id
-2.14643403,-79.89127619,es
51.54869986,-1.77204996,en
41.40665953,-81.53237618,en
39.765042,-104.9086193,es
24.6117598,46.758389,ar
-25.2865011,-57.5868837,es
-6.1824073,106.7809365,id
-23.6822738,-46.6444705,und
21.05314373,-89.63217258,es
24.7780145,46.7063928,fa
0.04947679,-51.06860327,pt
3.7284766,101.5183344,tl
-6.87911,107.58432,id
40.99037576,29.15576774,tr
24.7286631,46.7590433,ar
37.22790213,-80.42503888,en
45.6676853,9.6129251,it
34.0070813,-96.3769122,en
53.20256241,6.55527592,da
38.5683566,-90.16782002,en
52.71434423,-1.38093739,en
39.16978776,-77.28047537,en
47.29849207,-122.39407565,en
-6.2281815,106.9696653,id
-3.67014689,-38.67577244,sk
35.98422637,-78.51447608,en
40.66086907,-74.11738426,en
28.36884027,-81.5608826,en
24.7516881,46.7503648,ar
24.726652,46.8564535,ar
51.1775325,0.39573991,en
-23.58536931,-46.79246831,pt
32.6970984,-103.13943982,en
41.04453905,-83.60529537,en
41.20942867,-8.32770715,es
52.46246439,-1.74697135,en
35.01335474,134.54250323,ja
39.89546714,32.81092066,tr
-31.73658217,-60.54109115,und
40.11457687,32.99138546,tr
30.1208752,-96.3906659,en
-38.75188341,-72.61860581,es
-22.94290557,-43.25520775,pt
40.992766,29.127016,tr
44.04365368,-123.07961103,en
24.4399312,56.6182169,ar
42.02073285,-4.52636719,es
55.86056538,-3.97853749,en
21.2422818,40.4218268,ar
51.3820251,-0.28315363,en
-23.5720824,-46.8035576,pt
41.93908833,12.54260792,it
53.2280285,34.3552018,ru
45.3537063,5.4948916,fr
-34.905871,-56.191432,it
-6.651751,106.8845496,en
57.00455248,24.1765927,lv
39.98270456,-75.16461484,en
-15.11858,39.26348,id
-0.90032,100.41529,id
-7.25543,112.72473,id
19.4761316,-70.6742614,es
13.71973481,100.78451646,th
40.6139202,-75.4602544,en
-34.4930712,-58.7161552,es
21.37033596,39.26850172,ar
39.58229354,26.940728,tr
-37.9807429,-61.3474629,es
42.66715702,-73.78279307,en
35.30995875,-80.7339213,en
42.26596914,-83.65544659,en
39.0357748,-76.68217903,en
37.30174649,-121.87876395,und
41.93893927,-87.80230643,en
39.63325828,-79.95466016,en
-23.1358144,-45.8949314,pt
40.72861258,-73.97864378,en
29.3004995,47.8924677,ar
18.0034533,-76.9707945,und
-6.9736066,107.6285976,id
33.9165017,-84.16343407,en
37.2904829,-75.9573694,en
53.5357771,49.3064964,ru
52.00647582,-0.79745514,en
41.65083264,-81.44702478,en
37.25656609,-6.93781621,es
5.8394035,102.3942484,en
27.00249683,-82.17638765,en
36.99730616,-122.05489088,en
36.1483368,-5.4623653,es
41.33340444,-72.17258196,en
37.8515494,27.8401916,tr
-34.612556,-58.369372,es
1.3600878,103.9569106,lv
27.96082142,-82.72626518,en
26.252671,50.2069169,ar
52.36105489,-1.27786621,en
33.76460581,-78.86645361,en
23.6689519,58.1309987,ht
57.3384326,-3.54562205,en
-23.6590146,-46.5478289,pt
-1.2491,36.86762,id
24.78107,46.72996,ar
3.0068505,101.7200641,id
51.50724666,-0.12771606,en
-5.79360566,-35.21514475,pt
26.08398335,44.00269312,ar
29.2807534,48.0822979,en
10.4699998,7.4358577,en
41.67298886,-83.68541973,en
35.68017718,139.65314727,es
18.24314875,42.60186355,ar
-23.1876981,-46.8873047,pt
40.9113915,29.311109,tr
-26.52812,28.34972,en
-23.4027215,-46.83099543,pt
43.0718451,-89.32402,en
35.53649883,-98.70582873,en
3.15632893,101.62151664,tl
59.91420924,10.76987912,tr
47.05626512,21.93343163,sk
39.9774874,-75.15948892,en
33.77848011,-118.31156474,en
-22.9116591,-43.22438144,pt
48.70885272,2.37765768,fr
-22.9011363,-43.28850238,pt
38.5617773,-90.2426502,en
41.06109163,28.98369444,tr
29.2570427,48.0556132,ar
-34.59456277,-58.41013388,es
41.43147649,-84.86317401,en
-25.45418005,30.93979197,en
41.9393713,-85.0040745,en
10.4751219,-66.8873632,es
34.1009088,-84.5423041,en
-7.2375294,-39.41815738,pt
-6.3638699,106.8598885,id
48.10999254,-1.67873862,fr
37.0806501,37.3336393,tr
47.09692734,2.48709063,fr
39.3283255,-82.09945816,en
38.2352889,27.9964317,tr
43.60465724,-79.52118232,en
29.39125659,-94.9155028,en
-10.92691155,-37.0456624,sl
48.68992341,2.314163,fr
-23.5454439,-47.4376356,pt
52.5623712,-1.82393002,en
33.2187254,-87.54805543,en
40.7796069,-74.2372508,en
-22.83600396,-41.9979047,pt
-8.1003365,-79.0191583,es
55.9085255,-3.3216367,en
41.1357999,-104.817773,en
-22.0285613,-47.4207234,pt
54.87569791,83.14106285,ru
18.44814022,-66.06965104,und
40.11286799,-88.19232591,en
40.5236342,-74.29323815,en
-1.45568352,-48.47419745,pt
34.04468497,-118.35971331,es
-23.0013359,-45.5649724,pt
-19.3191238,-46.0499941,pt
42.05213276,-87.67352105,en
-6.34782,106.2458,id
5.37613,100.40274,en
33.87241009,-117.89411015,en
-5.3658649,105.2494181,lv
52.4359406,-0.6883864,en
53.7264069,-1.916352,en
55.7729286,49.1601343,ru
51.35957285,-2.9182118,en
48.14829355,-1.82549502,fr
41.0343103,29.07938718,tr
42.16425305,-84.40042079,en
-33.5284269,-70.753331,es
21.138209,-86.8453518,es
45.48397671,9.3499869,it
42.3861872,-8.6990322,es
25.2561782,51.534345,und
38.389233,27.1084091,tr
-7.762701,110.4146479,sl
21.4741384,39.2680765,ar
35.311639,-83.18051445,en
51.4641024,-3.170265,en
-25.3380829,-57.5620589,es
24.5993742,46.8041364,ar
-37.2462935,-73.3411826,es
25.3641707,51.5428217,en
32.8571365,-96.57653909,en
42.01183327,-85.44432398,en
59.92770855,30.3730168,ru
40.12358034,-74.81596247,und
37.5092809,126.7658448,ko
42.1608585,-88.0814651,en
7.4313094,3.9321538,ht
4.8625147,-75.613507,es
51.48245845,0.353201,en
34.15581532,-118.3965788,und
-25.9391268,32.4625632,en
41.6392086,-4.7706798,es
43.24026316,-79.82255168,en
-1.45118866,-48.49948974,en
52.48910806,-1.75699659,en
46.81540204,-123.05099619,en
40.16407404,-111.5984676,en
51.49870419,-0.1065583,en
-7.29526,112.76121,id
30.09848,31.24924,id
38.76771961,-79.92491146,en
24.8149045,46.8912932,ar
30.82643411,-91.38351748,en
36.98657081,-86.44941736,en
39.74925934,-75.09767626,en
39.72799126,-74.27354149,en
40.70875251,-73.3505537,en
54.0910988,44.949269,ru
28.08762533,-16.73676755,en
37.0215309,35.26622,tr
51.52679238,46.05022653,ru
24.1505732,47.3477891,ar
21.260372,40.41680533,ar
24.4412391,46.2905104,ar
40.2099001,-8.4263789,pl
41.59756635,-88.08293524,en
-23.16530496,-45.892797,und
49.1423668,6.5444502,und
39.7785984,30.5138182,tr
30.61802655,-88.27795396,en
-23.69160348,-46.55402324,pt
65.96707202,29.21952572,en
39.64609082,-78.94087915,en
53.3746524,49.4576141,ru
-6.1292428,106.6283166,id
41.08107685,28.93097295,tr
42.1503261,-88.3230014,en
40.15142479,-79.8851688,en
-22.9339118,-42.8992026,pt
34.13652803,-118.40855146,en
38.6852922,-4.0996344,es
42.2625932,-71.8022934,en
-28.5135466,-59.0462576,et
41.49183611,-73.41840545,en
43.58496247,-84.77954768,en
-29.83395,30.98516,en
37.1973331,-4.7942136,es
-7.57756,112.41627,id
43.72768241,-79.60621895,en
-23.7556553,-53.3051113,pt
32.70855545,-97.35175676,en
-17.3456696,-44.9273789,pt
10.4981636,-66.9047498,es
41.53917935,-73.42687935,en
-31.283549,-64.4627083,es
-6.8810533,107.6179406,und
4.7583826,-74.0966928,es
-7.7564115,110.4103169,id
-5.78498808,-35.20791702,pt
-10.219551,-48.3471606,pt
51.53984295,0.08059281,en
29.1117652,48.1278213,ar
26.12847024,-80.10390401,en
39.4316416,29.9836996,en
29.648097,-95.2149508,en
29.3192971,47.9940546,ar
33.99908331,-118.07834116,en
41.59265858,-83.49504022,en
41.13749832,-73.42523099,en
-1.46028095,-48.50369376,id
52.97696581,-1.22349516,en
41.42163244,2.17392389,es
-6.93630811,107.77136707,id
-6.26664,106.99154,id
43.34913074,-80.3370194,en
26.10574197,-80.32912504,en
-6.9543,107.7789,id
34.67807966,135.51742219,ja
38.3934096,27.082594,tr
43.70045979,-79.82880869,und
-6.237218,106.828019,id
42.72395194,-84.46299436,en
38.42476824,-82.42730346,en
29.2331541,48.0537163,ar
42.1173026,-72.5499539,en
55.47142639,13.5018334,sv
47.39347489,0.68142382,ar
36.55010677,-119.37447279,en
46.74444711,-117.0296821,en
41.67245271,-70.77774262,en
50.9876541,2.2177372,fr
22.19047069,113.54460633,en
3.58074938,98.64100458,id
38.04001336,-78.48811951,en
2.4513154,-76.5914506,es
-34.5716658,-58.598536,es
50.0343121,-110.7032908,en
41.58225354,9.2798596,fr
40.92672006,29.12419897,tr
40.84725875,-73.93407221,en
-26.8216106,-65.24902,es
29.53508227,-95.17250532,en
-1.46118364,-48.49542443,pt
38.92524221,-77.03447429,en
33.77871445,-118.19282454,en
19.38508041,-99.1631119,es
11.6652126,-70.1900256,es
-0.4308364,116.9875573,id
42.0005141,-5.668074,es
-31.4063954,-64.2147914,es
-23.98661962,-46.30558943,pt
43.3131483,-1.9391345,es
41.1075356,28.7611157,tr
36.68726,-6.11609,es
34.13046334,-117.88621449,en
17.3296549,104.5759843,th
-6.2520793,106.7765297,id
52.46585632,-1.93088182,en
-16.7073715,-49.2643736,pt
40.29115228,-79.40527037,en
40.4724286,-3.6449646,es
36.8467188,-2.4709464,es
31.98809,34.7747928,he
51.52542601,-0.18686003,en
-6.1292424,106.6283171,und
-6.51268,106.7764,id
51.78515124,0.14519893,en
29.0987718,48.0646421,ar
40.94802223,-74.19720101,en
10.48174375,-73.25954804,pt
37.3577151,-6.0338847,es
26.3982923,50.0875129,ar
39.50715978,-119.78206099,en
-7.8475505,110.3429852,id
40.83861952,-8.41606539,pt
29.2482476,47.9352907,ar
40.82050031,-96.70668682,en
13.71616429,100.41662734,th
21.6081333,39.2165498,ar
-25.4657117,-49.2849673,pt
-1.45468881,-48.47484481,und
0.2911066,32.6173737,en
-21.12889691,-42.37288915,es
38.5685442,-76.09557054,en
-7.3220343,112.7585316,id
-3.757544,-38.488255,es
-2.9643737,104.8101668,id
45.84965268,9.3925731,en
42.64434864,-82.91009927,und
39.29998528,-76.59881682,und
33.41562591,-82.06771477,en
27.97261851,-82.26293461,en
45.55207235,-94.15480628,en
41.00105773,29.06848273,en
24.5871569,46.7637301,ar
45.02528451,-93.24560258,en
48.3716754,7.5882348,fr
41.62019231,-88.34268736,en
-12.9907149,-38.5096957,pt
53.56274465,-2.10833301,en
42.27475614,-71.02973955,en
37.2940816,-6.0525303,es
37.3957171,-6.1375313,und
49.23420878,28.4227633,ru
43.70046612,-79.82879077,und
-16.8289005,-49.247488,pt
40.57063193,-74.59827012,en
44.173529,-93.2327507,en
57.13109493,-2.11895686,en
58.5651234,16.2253184,en
18.7226867,41.9917144,ar
60.1638413,-1.1647256,en
33.55020501,-101.88392414,en
-23.4725479,-46.5299233,pt
41.032883,28.8058406,tr
48.68617918,6.17158107,fr
18.236191,99.491691,th
39.66138565,-105.02779382,en
36.069,-79.7947,en
56.882916,60.4857825,ru
3.0101314,101.7200642,lv
49.42295148,5.94499541,en
36.13324279,-115.28325864,und
37.6958792,-97.37343563,en
32.2896575,-110.9741573,en
10.9021293,-74.7960616,es
14.62053145,121.0534063,tl
45.9902288,8.943626,it
40.58079405,-98.38868862,en
-1.460187,-48.503898,pt
37.74622191,23.42905883,el
30.0439888,31.3409851,id
39.68462837,-75.75350153,en
24.4744297,44.3914325,ar
38.95913796,-84.97392725,en
-33.39696721,-70.79375267,es
39.7397519,-104.958562,en
39.15062076,-84.45114715,en
38.71978878,-77.78808533,en
-12.08317605,-76.98974397,es
48.9681259,2.5504906,fr
29.170476,48.0911142,ar
19.36166601,-99.26880467,es
-8.6704338,115.2375714,id
24.8119664,46.8980682,ar
39.29347645,-114.83633729,en
48.77325342,2.53790596,fr
3.11840293,101.60291729,ru
50.79327601,-1.0883869,en
41.74469562,-74.07410226,en
-21.1436742,-48.9887807,et
41.04637206,37.47795788,tr
54.81293774,56.09536642,ru
8.6081642,-71.6503813,es
52.4545218,30.9711769,ru
2.9706471,101.6740041,tl
-23.6024041,-46.471418,pt
-22.72508493,-47.35037036,pt
10.1288001,-64.6899368,es
-22.816923,-43.012506,pt
21.47930873,39.21972242,ar
21.4604207,39.9572419,ar
18.22686,42.6013526,ar
40.80793653,-77.88381208,en
52.55034457,-1.8618459,it
8.8851942,-79.775741,es
17.48711556,78.39667383,en
38.91733258,-6.34581004,es
34.0387156,-118.46917895,en
-6.2775,106.87453,id
-22.9732411,-43.3306181,pt
32.660154,-97.0743804,en
-0.1022,109.35216,en
6.5865674,3.3493379,en
32.63886176,-97.07161025,sl
1.6250606,103.7738664,id
39.8786146,32.836095,tr
16.9290204,42.63022844,ar
39.08472287,-76.93976428,en
25.42038,49.53309,ar
54.73139394,-5.81118183,en
-34.4379597,-58.5691723,fr
36.26455077,136.36203069,ja
21.6068334,39.1705053,ar
13.1201802,80.1962566,vi
-6.1828458,106.3313328,id
25.7658245,-80.2393331,es
38.93107513,-94.13266579,en
39.85777911,-104.66676336,en
32.43169146,-85.01689173,en
35.60843981,-77.37041139,en
-11.9754605,-76.7596051,es
2.5497635,102.7899607,ja
50.93875252,6.95631733,sv
34.93936872,-82.21927542,en
4.6423061,101.9991038,en
13.90931143,120.88856194,en
4.6684412,101.0784561,no
48.83830878,2.06908571,fr
25.07949935,55.14117807,en
-36.82465791,-73.04454123,es
53.1200229,46.5967085,ru
16.80404908,100.26265548,th
34.74039773,-86.88536114,sl
40.41387812,26.67660545,tr
51.31033329,9.53621278,en
-6.5833106,106.8089555,id
3.8083984,103.3460212,en
18.5181274,-69.9032267,es
51.5593665,-0.1371632,en
34.9495433,-97.90139398,en
53.7620145,-2.70137524,en
24.4414759,54.4160628,ar
35.90565414,-94.99433663,en
-34.6303547,-58.4238254,es
14.5986083,121.0129956,tl
27.95528088,-82.82650094,en
18.42591972,-70.00949999,en
-15.83552004,-48.05610426,pt
34.0467744,35.6486646,en
52.41148656,-1.92934562,und
51.50735134,-3.20010447,en
48.7555142,30.2177336,ru
52.13421838,21.06473457,en
12.15424603,-68.26959204,tr
50.98695541,-1.4871355,en
40.44817225,-3.68796547,es
-34.6059577,-58.5610699,es
34.04090723,-118.25160027,en
54.759169,-6.0109492,en
55.68844874,12.53042472,da
40.80903815,-74.20738407,en
39.19579325,-96.57601249,en
32.22964184,-110.95432757,da
39.87093136,-75.37858204,en
57.24108232,-5.90559582,en
29.90374314,-93.92630174,en
43.6080691,1.4348942,fr
40.46142406,-3.48545953,es
1.02798,124.72238,tl
37.30485196,-121.80644916,en
42.06590316,14.66940447,en
29.24778581,48.07983547,ar
50.6867631,3.14063473,fr
-29.1369342,-56.5342246,pt
37.1723401,-3.6012359,es
52.70058563,-1.0699799,und
24.5962416,46.6557751,ar
36.2035752,36.1438364,tr
37.00247955,35.32392883,en
55.84553292,-4.42095131,en
41.05968894,28.99361504,tr
38.5912939,-90.34144057,en
44.40865194,-79.67691548,en
-17.87459713,-41.50890268,pt
13.8268554,100.6131647,th
-12.9991216,-38.4639335,en
-23.3185623,-46.7280122,pt
41.56174683,-87.72945899,en
40.1633359,-74.8464385,en
34.35397387,-89.5876079,en
40.68312,-73.975979,en
54.08116973,-0.20476455,en
37.6134074,-0.9787491,es
3.82613233,103.30031577,id
39.13227097,-84.12175989,en
-23.5520426,-46.5054813,pt
18.3762349,-65.8590512,und
36.90450564,30.68293677,tr
36.0214673,-83.9541755,en
44.6125769,-1.14567883,fr
33.1083169,-96.66393652,en
41.43473835,-82.16821452,en
34.8162318,-118.8861953,es
-6.1354377,106.8566268,id
38.5789791,-121.4897369,en
-34.608645,-58.5061232,es
-6.1613217,106.8210408,id
30.49294933,-87.19174153,en
25.86645,43.47765,ar
40.68862524,-75.59663823,en
30.51898722,-91.17923303,en
42.93956441,-78.89283037,en
35.99412065,-115.2331077,en
13.6150175,100.6068061,ko
-34.89589628,-56.16410499,it
43.68132612,-70.44815029,en
37.492334,126.8583421,ko
3.0927776,101.7430113,en
37.08615805,-94.11928301,en
41.1117768,28.8537465,tr
52.64858327,-2.30767551,ar
-30.01237,30.91361,en
-34.5090467,-58.6615874,es
21.5846433,39.1560786,ar
24.7541306,46.6606633,id
38.7039931,35.563888,tr
55.4476889,65.3534033,ru
0.5497535,123.081256,es
53.88209947,27.42955138,und
41.54122469,-83.63011579,en
32.4866035,-93.8043524,en
56.81004858,-5.11011746,en
51.494805,-0.098387,en
49.24065215,2.1320534,fr
28.3449913,36.5939077,ar
-2.1950338,-79.9050458,es
40.07224845,-82.90016751,en
14.5001836,121.0306856,sk
3.52388706,98.67175743,tl
35.6637512,139.8786054,ja
40.83810099,-73.12494091,en
47.54542016,9.67978861,fr
15.71252315,100.10283463,th
13.743855,100.6548895,th
24.72099,46.66768,ar
-16.02450221,-48.06093071,pt
40.50352963,-74.45013545,en
27.9890987,45.5542886,ar
41.7842931,12.333509,it
-22.9304781,-43.6907202,pt
-22.8046798,-43.32509696,pt
-22.92828333,-43.37714707,pt
32.1312056,20.0829616,ar
21.415435,39.86856587,ar
51.50684842,-0.11671688,en
29.2726238,48.033839,en
-23.46118773,-46.46412971,pt
-8.2774628,-35.983263,pt
19.4311596,-70.6797081,es
33.8868476,-118.0979793,en
39.47003935,-6.38135952,es
38.61311204,27.42524851,tr
47.92539638,-97.08130829,en
50.4536757,2.9449959,fr
50.8851372,3.69291691,nl
9.10644062,7.41348121,en
-35.62088,-61.35932,es
29.43743025,-98.49405151,en
43.30326907,5.41485379,it
54.73142702,-5.81109734,en
39.32142686,-76.68478292,en
13.6856722,100.6144226,th
42.1275267,-87.8289548,en
28.482469,-16.262412,es
54.94566762,-7.73325132,en
-26.9623328,-60.9630437,es
46.2305045,6.1190783,fr
24.74064,46.83396,ar
41.8523245,-90.2009556,en
-6.3101724,106.7401488,et
40.67134742,-73.5525286,en
-27.62588505,-48.63387579,en
37.32340786,40.72363627,tr
41.03405148,28.87474266,tr
33.58014634,-101.8830052,und
28.3981726,36.5370014,ar
49.64202163,1.03901921,fr
33.99231202,-80.415449,en
30.20238815,-81.50591159,en
33.60903814,-86.56824793,en
53.68832154,-0.43924457,en
29.35113713,47.96416588,ar
41.7306404,-111.8048748,en
-34.5678866,-58.4585027,tl
40.6939333,30.3658206,tr
-26.2692991,28.01416071,en
53.45566466,-2.23115708,tl
9.9280338,-84.0553915,es
36.8435481,-2.4479306,es
42.296465,-71.0867765,en
-29.50029618,-51.96608004,it
33.73055486,-84.35119978,en
26.1752564,50.5600422,ar
40.664167,-73.938611,nl
-34.5849323,-58.5882433,es
17.9616841,43.3628753,ar
18.54448,42.05499,ar
10.2550316,-68.000333,pt
55.93712005,-3.17764714,en
40.98697501,28.87261435,tr
-6.2460252,106.6697432,id
52.0874552,6.4591752,nl
36.22957568,-81.71823871,en
33.1301816,-96.77894323,en
2.98531352,101.53649332,en
-34.615022,-58.4669799,es
53.1001927,-1.10562244,en
28.39571973,45.96614302,ar
42.9856357,-88.2048841,en
6.4725604,3.6247554,en
47.23952952,-122.49525049,en
6.23687711,-75.58724806,es
43.6983343,7.228929,fr
42.263076,-85.5896702,en
33.3075817,-111.8772456,en
52.67111111,4.76805556,nl
33.49302431,-82.14694414,und
53.76073656,-2.70907767,en
42.44172713,-79.32342166,en
-12.0799423,-76.9746172,es
40.1851937,29.1355577,tr
42.4342618,-8.6968619,pt
52.3505219,4.9139801,nl
42.6545996,-92.4638858,en
3.03148938,101.62767215,en
-34.1124651,-59.0113525,es
-53.1334317,-70.8915577,es
44.64092876,-1.12965696,en
48.81972017,10.07678114,de
-21.20500913,-47.79484446,es
24.7407,46.83403,ar
38.72367801,35.51517303,tr
-6.93469,107.73141,en
4.68261308,-74.04490859,vi
10.9160484,-74.8047705,es
42.4593628,-2.4154933,es
38.75568731,-90.41555305,en
-36.8794928,-60.3242266,es
-2.15893258,-79.88768284,es
7.2826885,100.463601,th
13.8484425,100.8755683,th
34.6799789,-82.9468671,en
42.9977025,-83.74865272,en
24.77069603,46.76648291,ar
5.2857972,103.0845399,en
42.2768677,-83.73515895,en
53.10732999,8.85249942,de
41.00589123,-76.44946396,en
51.57327478,-2.96807171,en
-7.9314748,112.6041085,id
51.8682505,0.5452489,en
51.9124947,4.4387145,nl
53.19559184,-0.56587342,tl
37.1389621,-80.55254493,en
-22.79654594,-42.98401545,pt
37.8016917,-0.8389886,es
53.5334557,-2.53324318,en
-34.53594257,-58.54042867,es
45.5243496,-122.662689,en
40.93243494,-73.90041446,en
-6.12889,106.69614,id
-35.6449913,-59.7864844,es
45.0204002,38.95948233,bg
35.6889031,139.68205645,ja
38.4340598,-78.85826886,en
42.60961845,-83.64503445,und
46.030113,2.11864,fr
53.56539075,-3.05465281,en
0.44744,101.45157,id
52.84427503,-6.94941042,en
49.30665354,6.10361038,fr
27.82072346,-82.80265037,en
33.852858,35.5055197,nl
52.60961582,39.58747438,ru
38.04555862,-88.92200712,und
-15.79857168,-47.94000149,pt
46.3982617,30.7239699,ru
36.30566839,-86.59173623,en
40.74872787,-75.50400454,en
55.71778048,37.63159898,ru
-23.64954464,-46.53141703,en
40.4685074,-80.027575,fr
50.39184965,-4.06274817,en
-7.7460824,110.3583192,id
24.8149109,46.8912971,ar
-25.5064651,-49.2308964,pt
53.52069294,-1.13500049,en
40.21954017,-3.8539527,es
51.3866211,0.467106,en
53.8660083,27.4719178,ru
47.8775375,1.9042654,fr
37.8818274,-4.7650584,es
40.71057294,-74.00997167,en
14.604469,121.0055626,en
-7.76686827,110.40412813,id
38.1399635,-0.7725976,es
14.5133088,121.0390172,tl
-6.21916389,106.67990201,id
25.6434217,-100.2632829,es
54.7861073,-1.58785341,en
13.829909,100.5304306,th
52.08488026,4.30958116,nl
39.90797255,32.87776423,tr
32.20544839,-111.0108404,en
3.2504071,101.6919872,tl
41.0955413,40.7359899,tr
-27.70393567,-48.5302839,pt
-22.88912713,-42.03473709,pt
43.18324976,-83.73248377,en
40.38592103,-78.66680626,en
37.4750587,126.9818431,ko
-6.3653419,106.7918031,id
34.03653243,131.83773341,ko
35.2545239,128.8671673,ko
8.981465,-79.5106747,es
40.67831783,-111.98626937,en
-23.4941049,-46.749801,pt
48.95743638,2.92341882,fr
19.4487254,-99.0695532,en
13.77900278,100.67612982,th
-22.75176666,-43.4440507,pt
48.08105082,-105.64479109,en
37.80791712,-122.27059233,en
34.4867924,-117.215368,en
38.41157919,-96.18677284,en
41.41992445,-72.90437498,en
48.8498321,2.53644328,fr
13.8771721,100.5721969,th
7.1171063,-73.1285191,es
35.29312337,-120.6758352,en
25.715336,40.3389923,ar
48.89458671,2.26998116,fr
18.25495169,-65.97015432,en
3.0093667,101.7078494,id
40.92419856,29.12595959,en
53.2483227,84.5193415,ru
42.133784,-88.2699935,en
33.65882456,-112.1600243,en
55.61860561,37.50530569,ru
52.246372,104.2725299,ru
39.64915733,-79.96587217,en
40.81914354,-73.91472869,en
41.041296,28.7656422,tr
-17.21420376,-46.88385048,pt
28.3960692,36.5295919,ar
39.64869508,-0.5568273,es
40.7155428,31.5102738,tr
24.6717179,46.8810069,ar
45.00825379,-96.06923192,en
28.55868465,-81.20434995,en
40.75378248,-75.29138138,en
48.97218034,2.37500097,fr
40.28059173,-74.73537196,en
39.1544725,-6.3359404,es
26.0468159,50.4927165,ar
41.97727092,-87.90440083,en
54.8233679,56.0771816,ru
-34.6662123,-58.548986,es
53.76601609,-7.83129082,en
39.01527296,-77.08177054,en
48.86341826,2.18714662,en
36.12168252,-115.17112526,en
-22.94180266,-43.04952099,pt
29.9518114,40.1828992,ar
-18.59525971,-46.50499475,es
19.36154915,-99.26866965,es
45.58561447,-94.22891548,en
41.14903992,-81.33850342,en
54.6165058,-5.9728397,et
53.15723585,48.46968839,ru
33.86673483,130.71820294,ja
2.9406188,101.77695089,en
-12.8374982,28.0886659,en
40.9959502,28.6110693,id
33.95135983,35.67601571,tl
29.290041,47.9374674,ar
36.37045424,-86.68548624,en
3.5701565,98.6458078,id
21.6148842,39.1489217,ar
43.5838347,-84.7731186,en
32.7230708,-96.9111056,en
40.98720236,29.04701845,tr
1.5137687,103.7524619,id
37.39496618,-5.99639174,es
43.6783109,-70.3606988,en
40.4280816,-74.3836159,en
38.1701114,27.3551765,tl
41.29056503,-72.96286768,en
-22.6522038,-50.4389352,pt
6.91152988,79.86679184,en
28.42521133,-81.47109064,en
-23.1785913,-45.7220237,pt
41.77210373,-72.69186524,en
38.34595109,38.32454219,sk
-22.8258595,-43.3502754,pt
1.55520337,104.23383923,id
39.7799592,30.512883,tr
18.5551901,73.7969921,en
-29.6814671,-49.9879266,tl
50.37522379,-4.14085458,en
53.5471485,-2.5142355,en
3.0643027,101.5035701,en
36.147913,-5.452589,id
41.73968912,-87.72517389,en
39.42309523,-75.18505668,en
19.3053689,-99.2021682,es
-7.96271,112.61458,id
-18.4117411,-40.2216823,pt
35.5769665,45.4189615,fa
53.40168523,-2.2488621,en
1.5438593,103.8106363,id
14.62536,121.0680915,en
-34.7079898,-58.7107759,it
51.6492442,-0.181095,en
3.07145,101.50784,id
-29.7891564,-58.0530386,es
42.62080022,-6.42191335,es
29.90139619,-97.91327462,en
-34.8809954,-56.191394,es
48.9858264,2.2259424,fr
37.6732785,-1.7040978,es
43.79035415,11.22850901,it
-34.7051438,-58.3926693,es
41.0584652,28.9524505,tr
40.91827419,29.15685138,tr
-25.42462183,-49.24611775,pt
14.9617788,-91.7915492,es
50.8209916,-0.1335164,en
55.75520197,-4.63607762,en
36.11901225,-97.06919747,en
26.12638669,50.54867508,en
53.05470462,-2.96404613,en
-6.10017,106.94986,id
34.39342357,-118.5626543,en
41.1038468,28.8982362,es
43.45487211,-3.81966836,es
45.07131764,7.6441708,it
-33.50631004,-70.71626543,es
13.96116955,100.57770836,el
48.82595871,1.63159348,fr
33.87729351,-79.04326489,en
3.00379803,101.56853343,id
41.71896138,-87.8036853,en
34.05178954,-118.2267268,en
55.8165214,37.5298187,ru
26.36805078,43.92541624,ar
13.8608866,100.6066544,th
51.56272685,-0.27680281,en
39.03191122,-84.7400461,en
49.89034914,-97.13954053,en
38.33907277,27.13446826,tr
36.02165556,-84.23309245,en
-23.50588298,-46.86881597,pt
17.5144627,44.1804683,ar
-34.7197806,-58.377925,es
28.00154722,-15.39525833,es
3.2760233,101.4726558,en
33.73359787,-117.81873454,en
33.4103003,-94.0231168,tl
41.00387243,28.66651322,tr
18.46320517,-69.96840477,es
-20.1297569,-40.2117406,pt
-23.31481978,-51.19347173,pt
48.83074309,2.34452559,fr
43.0111021,-7.567074,en
48.7061174,2.4112219,fr
42.098862,-75.910691,en
-22.8841946,-42.0337644,pt
41.37739965,-83.63664861,en
41.6381386,-4.7568569,es
50.85787388,-0.08497963,en
3.55935015,98.66108411,id
53.35378512,-6.2589041,pt
25.21111838,55.27480578,id
3.40928418,-76.54257822,es
41.0623426,28.80137264,tr
51.4743596,-0.1257798,en
41.19576377,32.61586932,tr
